email_id,thread_id,subject,customer_name,customer_tier,received_at,sla_due_at,email_text,category,priority,department,sentiment,spam,urgency,escalation_required,draft_response
email-02655,thread-0155,Duplicate charge on enterprise account,Greenline Capital,free,2026-03-11T22:57:30.906927+00:00,2026-03-14T22:57:30.906927+00:00,"Please review unexpected fees added to our latest enterprise renewal quote. Thanks in advance for the quick help. There is no immediate rush, but we would like an answer this week. Our account tier is free.",billing,low,finance,positive,0,low,0,"Hello Greenline Capital,

Our finance team has reviewed your billing request. We have marked it as low priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01051,thread-1323,Reseller program discussion,Orbit Retail,pro,2026-03-02T00:08:30.853336+00:00,2026-03-05T00:08:30.853336+00:00,"Please share your partner API program requirements and revenue-share model. Kindly confirm receipt and ownership. There is no immediate rush, but we would like an answer this week. Our account tier is pro.",partnership,low,partnerships,neutral,0,low,0,"Hello Orbit Retail,

Our partnerships team has reviewed your partnership request. We have marked it as low priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01035,thread-0008,Partnership exploration and API access,BluePeak Energy,enterprise,2026-03-23T22:33:30.852913+00:00,2026-03-26T22:33:30.852913+00:00,"Please share your partner API program requirements and revenue-share model. Overall we have had a good experience so far. There is no immediate rush, but we would like an answer this week. Our account tier is enterprise.",partnership,low,partnerships,positive,0,low,0,"Hello BluePeak Energy,

Our partnerships team has reviewed your partnership request. We have marked it as low priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02434,thread-0942,Customer audit evidence request,Pioneer Labs,pro,2026-03-16T14:45:30.900052+00:00,2026-03-17T14:45:30.900052+00:00,We detected suspicious login attempts from multiple regions and need incident support. Kindly confirm receipt and ownership. Please get back to us within one business day. Our account tier is pro.,security,medium,security,neutral,0,medium,1,"Hello Pioneer Labs,

Our security team has reviewed your security request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04306,thread-0959,DPA request for compliance review,Evercore Media,enterprise,2026-03-07T03:28:30.976973+00:00,2026-03-07T11:28:30.976973+00:00,We need an urgent review of the contract redlines before signature. The current experience is below expectations. Please get back to us within one business day. Our account tier is enterprise.,legal,high,legal,negative,0,medium,0,"Hello Evercore Media,

Our legal team has reviewed your legal request. We have marked it as high priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02589,thread-0765,Commercial discussion for expansion,Vertex Manufacturing,pro,2026-03-10T14:45:30.904605+00:00,2026-03-13T14:45:30.904605+00:00,We are evaluating vendors and need pricing for 250 enterprise seats. Looking forward to your update. Please get back to us within one business day. Our account tier is pro.,sales,low,sales,neutral,0,medium,0,"Hello Vertex Manufacturing,

Our sales team has reviewed your sales request. We have marked it as low priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04812,thread-1648,Guaranteed profit opportunity,Vertex Manufacturing,free,2026-03-02T20:43:30.988189+00:00,2026-03-05T20:43:30.988189+00:00,URGENT ACCOUNT REWARD: verify your password now to unlock a bonus transfer.,sales,low,sales,negative,1,low,0,No response required. Mark as spam and quarantine sender.
email-00424,thread-0225,Urgent access anomaly investigation,Northwind Logistics,enterprise,2026-03-24T10:44:30.834207+00:00,2026-03-24T18:44:30.834207+00:00,We detected suspicious login attempts from multiple regions and need incident support. Looking forward to your update. This needs to be addressed before end of day to avoid customer impact. Our account tier is enterprise.,security,high,security,neutral,0,high,1,"Hello Northwind Logistics,

Our security team has reviewed your security request. We have marked it as high priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-03458,thread-1196,Integration issue delaying shipments,Pioneer Labs,pro,2026-03-23T21:05:30.943619+00:00,2026-03-26T21:05:30.943619+00:00,"Our executive briefing requires updated operational KPIs before 4 PM. The current experience is below expectations. There is no immediate rush, but we would like an answer this week. Our account tier is pro.",operations,low,operations,negative,0,low,0,"Hello Pioneer Labs,

Our operations team has reviewed your operations request. We have marked it as low priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01353,thread-0062,Evaluation timeline before procurement,Orbit Retail,enterprise,2026-03-22T20:19:30.866169+00:00,2026-03-23T20:19:30.866169+00:00,We are evaluating vendors and need pricing for 50 enterprise seats. Please advise on next steps. This needs to be addressed before end of day to avoid customer impact. Our account tier is enterprise.,sales,medium,sales,neutral,0,high,0,"Hello Orbit Retail,

Our sales team has reviewed your sales request. We have marked it as medium priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04307,thread-0895,Urgent redline feedback needed,Orbit Retail,pro,2026-03-07T13:13:30.976995+00:00,2026-03-07T21:13:30.976995+00:00,Please send the latest DPA and confirm retention clauses for customer data in the EU. Please advise on next steps. Immediate action is required in the next hour to prevent severe impact. Our account tier is pro.,legal,high,legal,neutral,0,critical,0,"Hello Orbit Retail,

Our legal team has reviewed your legal request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02415,thread-1078,Evaluation timeline before procurement,Redwood Telecom,pro,2026-03-10T17:50:30.899630+00:00,2026-03-11T01:50:30.899630+00:00,Our CTO wants a demo this week before budget approval closes. Our executives are escalating this because the delay is costing us money. Immediate action is required in the next hour to prevent severe impact. Our account tier is pro.,sales,high,sales,frustrated,0,critical,0,"Hello Redwood Telecom,

Our sales team has reviewed your sales request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02727,thread-0285,Export failures after latest update,BluePeak Energy,strategic,2026-03-03T23:43:30.908850+00:00,2026-03-04T23:43:30.908850+00:00,Our SSO login is failing for all staff and the admin console returns error code 509. Looking forward to your update. Please get back to us within one business day. Our account tier is strategic.,technical_support,medium,support,neutral,0,medium,0,"Hello BluePeak Energy,

Our support team has reviewed your technical support request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
